"Date","UNRATE","FEDFUNDS","TB3MS","CPIAUCSL","M1SL","GDPDEF","GDP","GPDI","TWEXBMTH","SP500"
2013-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663.5
2013-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656.78
2013-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630.48
2013-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634.96
2013-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638.17
2013-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.97
2013-09-01,7.2,0.08,0.02,233.544,2585.5,NA,NA,NA,101.6531,NA
2013-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1639.77
2013-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653.08
2013-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.08
2013-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.17
2013-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1671.71
2013-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.99
2013-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.13
2013-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.42
2013-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1687.99
2013-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.6
2013-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704.76
2013-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725.52
2013-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1722.34
2013-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709.91
2013-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1701.84
2013-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.42
2013-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692.77
2013-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.67
2013-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.75
2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1681.55
2013-10-01,7.2,0.09,0.05,233.669,2631.2,102.515,17133.114,2910.546,100.6329,1695
2013-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1693.87
2013-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.66
2013-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1690.5
2013-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676.12
2013-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.45
2013-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656.4
2013-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692.56
2013-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.2
2013-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710.14
2013-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698.06
2013-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1721.54
2013-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1733.15
2013-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744.5
2013-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744.66
2013-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1754.67
2013-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.38
2013-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752.07
2013-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759.77
2013-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1762.11
2013-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.95
2013-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1763.31
2013-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1756.54
2013-11-01,6.9,0.08,0.07,234.1,2638.8,NA,NA,NA,101.5247,1761.64
2013-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767.93
2013-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1762.97
2013-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1770.49
2013-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747.15
2013-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1770.61
2013-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.89
2013-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767.69
2013-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782
2013-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790.62
2013-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1798.18
2013-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1791.53
2013-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787.87
2013-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1781.37
2013-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1795.85
2013-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804.76
2013-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802.48
2013-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802.75
2013-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807.23
2013-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805.81
2013-12-01,6.7,0.09,0.07,234.719,2674.2,NA,NA,NA,101.7099,NA
2013-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800.9
2013-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1795.15
2013-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792.81
2013-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1785.03
2013-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805.09
2013-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808.37
2013-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1802.62
2013-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.22
2013-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.5
2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.32
2013-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.54
2013-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1781
2013-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810.65
2013-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809.6
2013-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1818.32
2013-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1827.99
2013-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.32
2013-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842.02
2013-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.4
2013-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.07
2013-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848.36
2014-01-01,6.6,0.07,0.04,235.288,2697.8,102.942,17144.281,2899.216,102.6524,NA
2014-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831.98
2014-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1831.37
2014-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1826.77
2014-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837.88
2014-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837.49
2014-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.13
2014-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842.37
2014-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.2
2014-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.88
2014-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848.38
2014-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.89
2014-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.7
2014-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1843.8
2014-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844.86
2014-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1828.46
2014-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790.29
2014-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1781.56
2014-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792.5
2014-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774.2
2014-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794.19
2014-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.59
2014-02-01,6.7,0.07,0.05,235.547,2724,NA,NA,NA,102.9102,NA
2014-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741.89
2014-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1755.2
2014-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1751.64
2014-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773.43
2014-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797.02
2014-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1799.84
2014-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.75
2014-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.26
2014-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829.83
2014-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.63
2014-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840.76
2014-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1828.75
2014-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1839.78
2014-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1836.25
2014-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1847.61
2014-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.12
2014-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.16
2014-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854.29
2014-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859.45
2014-03-01,6.7,0.08,0.05,236.028,2749.9,NA,NA,NA,102.8238,NA
2014-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.73
2014-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.91
2014-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.81
2014-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.03
2014-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.04
2014-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.17
2014-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.63
2014-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.2
2014-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1846.34
2014-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.13
2014-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858.83
2014-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.25
2014-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860.77
2014-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.01
2014-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866.52
2014-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.44
2014-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865.62
2014-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.56
2014-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1849.04
2014-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.62
2014-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.34
2014-04-01,6.2,0.09,0.03,236.468,2770.5,103.525,17462.703,3030.425,102.4311,1885.52
2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1890.9
2014-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.77
2014-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865.09
2014-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845.04
2014-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.96
2014-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.18
2014-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.08
2014-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.69
2014-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830.61
2014-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842.98
2014-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862.31
2014-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864.85
2014-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871.89
2014-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879.55
2014-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875.39
2014-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.61
2014-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1863.4
2014-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869.43
2014-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.33
2014-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1883.95
2014-05-01,6.3,0.09,0.03,236.918,2787,NA,NA,NA,102.107,1883.68
2014-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881.14
2014-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884.66
2014-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.72
2014-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.21
2014-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875.63
2014-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.48
2014-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896.65
2014-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1897.45
2014-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.53
2014-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870.85
2014-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.86
2014-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885.08
2014-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.83
2014-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888.03
2014-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892.49
2014-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900.53
2014-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911.91
2014-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909.78
2014-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920.03
2014-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923.57
2014-06-01,6.1,0.1,0.04,237.231,2821.8,NA,NA,NA,102.2573,NA
2014-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.97
2014-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.24
2014-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927.88
2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940.46
2014-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.44
2014-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.27
2014-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.79
2014-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943.89
2014-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930.11
2014-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936.16
2014-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937.78
2014-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.99
2014-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1956.98
2014-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959.48
2014-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962.87
2014-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1962.61
2014-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.98
2014-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959.53
2014-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957.22
2014-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960.96
2014-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960.23
2014-07-01,6.2,0.09,0.03,237.498,2841.4,103.977,17743.227,3107.62,102.015,1973.32
2014-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974.62
2014-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.44
2014-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.65
2014-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963.71
2014-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972.83
2014-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964.68
2014-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967.57
2014-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.1
2014-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973.28
2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981.57
2014-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958.12
2014-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.22
2014-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973.63
2014-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983.53
2014-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987.01
2014-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987.98
2014-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.34
2014-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.91
2014-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969.95
2014-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970.07
2014-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930.67
2014-08-01,6.1,0.09,0.03,237.46,2801.4,NA,NA,NA,102.9297,1925.15
2014-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938.99
2014-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920.21
2014-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920.24
2014-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1909.57
2014-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931.59
2014-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936.92
2014-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933.75
2014-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.72
2014-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955.18
2014-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955.06
2014-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971.74
2014-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981.6
2014-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986.51
2014-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992.37
2014-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.4
2014-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997.92
2014-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.02
2014-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.12
2014-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996.74
2014-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.37
2014-09-01,5.9,0.09,0.02,237.477,2866.2,NA,NA,NA,104.4791,NA
2014-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.28
2014-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.72
2014-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997.65
2014-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.71
2014-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.54
2014-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.44
2014-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995.69
2014-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997.45
2014-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.54
2014-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984.13
2014-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.98
2014-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.57
2014-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.36
2014-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.4
2014-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.29
2014-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982.77
2014-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.3
2014-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965.99
2014-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982.85
2014-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977.8
2014-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972.29
2014-10-01,5.7,0.09,0.02,237.43,2876.9,104.15,17852.54,3139.452,105.8242,1946.16
2014-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.17
2014-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967.9
2014-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964.82
2014-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935.1
2014-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968.89
2014-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928.21
2014-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906.13
2014-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1874.74
2014-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.7
2014-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862.49
2014-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862.76
2014-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886.76
2014-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904.01
2014-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.28
2014-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927.11
2014-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950.82
2014-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964.58
2014-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.63
2014-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.05
2014-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982.3
2014-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.65
2014-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.05
2014-11-01,5.8,0.09,0.02,236.983,2892.6,NA,NA,NA,107.615,NA
2014-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.81
2014-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.1
2014-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.57
2014-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031.21
2014-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031.92
2014-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.26
2014-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039.68
2014-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.25
2014-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039.33
2014-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039.82
2014-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041.32
2014-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.8
2014-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048.72
2014-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052.75
2014-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.5
2014-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2069.41
2014-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067.03
2014-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2072.83
2014-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067.56
2014-12-01,5.6,0.12,0.03,236.252,2947.3,NA,NA,NA,110.2102,2053.44
2014-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.55
2014-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074.33
2014-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071.92
2014-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075.37
2014-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060.31
2014-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2059.82
2014-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.14
2014-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.33
2014-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.33
2014-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989.63
2014-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972.74
2014-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.89
2014-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061.23
2014-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070.65
2014-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2078.54
2014-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082.17
